WA,King K. Rool,"Bean, Jezzus, Little Z, Laf, RosalinaSama, Mr G, Harambe, Quindaddy-Sensei, Johan, Dawnfire, Hugh G Rection",940,45,Q1
WA,Kirby,"Fabio, HBTV, Keutz",0,3,Q1
WA,Link,"Orion, Copycat, Sable, Jezzus, SWOFT, Duibs, Arkine",1395,54,Q1
WA,Little Mac,"Potanox",0,3,Q1
WA,Lucas,"Duke, Rapt0r1001, Sep",77,4,Q1
WA,Lucina,"Mattawho, End Me, Tempest, TPZ, Ttam, Nav, Lalafell, C0V3N, Shraeve, Musitaku, Zes",1755,76,Q1
WA,Luigi,"Jarr, Hexicate",1543,57,Q1
WA,Mario,"Ttam, TWIDDLY, Swollen, Elemental",521,28,Q1
WA,Marth,"Gogo",0,2,Q1
WA,Metaknight,"TinTin, Zobby, M, RosalinaSama",729,33,Q1
WA,Mewtwo,"Anchor, DKPRO",0,2,Q1
WA,Mii Swordfighter,"Benjo, Turn Up",760,38,Q1
WA,Mr. Game and Watch,"Pr3zz",596,17,Q1
WA,Ness,"HoAN, Poppt1, Ever, TWIDDLY, Temper, Rapt0r1001, Bruce",2299,98,Q1
WA,Pac-Man,"Intralexic",0,1,Q1
WA,Palutena,"Suugarnips, Lalafell, Lachy, Ace, Muffstuff, Legacy",97,10,Q1
WA,Peach,"Captain Fabulous, OKCOOL, Cruzybecks",21,4,Q1
WA,Pichu,"PG Khan, YukiDraco, Barney, Poppt1, Mattawho, Captain Fabulous",1547,60,Q1
WA,Pikmin & Olimar,"Fabio, LoneZen, shane3x",729,30,Q1
WA,Piranha Plant,"Temper, Jezzus, Turn Up, Chappos, bunni,, Sleepy, Creep, Zivhayr, RosalinaSama",1670,60,Q1
WA,Pit,"Elemental",0,1,Q1
WA,Pokémon Trainer,"Asiatic, Copycat, Big Green, Nazzer, Sad, Nav, JonCheee, TicTacAttk, Vlade, Zivhayr",518,31,Q1
WA,Random,"ChuJelly?~, LoneZen, YukiDraco",165,7,Q1
WA,Richter,"Orion, Copycat, Benjo, Shraeve",807,31,Q1
WA,Ridley,"Nommad, Copycat, Barney, Foulbeast, Omni",1999,82,Q1
WA,ROB,"Zobby, Arkine",1701,75,Q1
WA,Robin,"Rocky, ChuJelly?~",1108,48,Q1
WA,Rosalina & Luma,"RosalinaSama",303,15,Q1
WA,Roy,"Harfi, Lion (Mec), Temper, Ace, Sleepy",844,35,Q1
WA,Samus,"Nommad",0,1,Q1
WA,Shulk,"GreyMatter, Filthy, JonCheee",906,36,Q1
WA,Simon,"Orion, RosalinaSama, Jezzus, Shraeve, Myxthio",131,8,Q1
WA,Snake,"Ttam, KevinNyaa, Jtrain, BigWin | Beer, Darr, *Asterix*, Harambe, M, Jarr, Filthy",2406,78,Q1
WA,Sonic,"Futurecow",17,2,Q1
WA,Toon Link,"Lalafell, shane3x",69,4,Q1
WA,Villager,"Leethality",0,1,Q1
WA,Wario,"some_dingus, Little Z, Trent",1387,49,Q1
WA,Wii Fit Trainer,"Mattawho, C0V3N, Darclord148",0,3,Q1
WA,Wolf,"Copycat, Sable, YGOduelistkosc, Ttam, That Child, Shraeve, Deku Tri, JJack, Muffstuff, shane3x",608,26,Q1
WA,Yoshi,"Random, BigWin | Beer, YoshiPkz, ElShaftino, the heron, That Child",55,8,Q1
WA,Young Link,"TWIDDLY, Lalafell, Temper, Fern, Elka, Generic",67,8,Q1
WA,Zelda,"Cruzybecks, Lachy, Keutz",139,5,Q1
WA,Zero Suit Samus,"Mattawho, Spud, Shiva",111,5,Q1
NZ,Bayonetta,"Dyl, iBexal, Wicca",989,33,Q1
NZ,Bowser,"Jarcino, CallMeHoju, Raaizul, IcyK, KFC, Ardeor",1125,41,Q1
NZ,Bowser Jr.,"Ichigo",39,1,Q1
NZ,Captain Falcon,"Jogh, E-Dude, joe, B2k, iDeeKay",171,6,Q1
NZ,Chrom,"dragonlei1, Chex, Red, Axorr, E-Dude",366,16,Q1
NZ,Cloud,"Boschey, HarshJello, Orca",0,3,Q1
NZ,Corrin,"StarLeo",70,1,Q1
NZ,Daisy,"Aluf",691,31,Q1
NZ,Dark Pit,"MiyKam, Seliph",81,3,Q1
NZ,Dark Samus,"Dolo",59,1,Q1
NZ,Donkey Kong,"dingdongkid, ramble, eGo, cheese, Simikins, joe, Red",322,19,Q1
NZ,Dr. Mario,"J2, cheese",1272,47,Q1
NZ,Duck Hunt Duo,"iBexal",55,3,Q1
NZ,Falco,"Jarcino, RAT, iDeeKay",127,6,Q1
NZ,Fox,"dingdongkid, mizu, Aluf",186,10,Q1
NZ,Ganondorf,"joe, Flatfeet, Ebola, Kawao",451,23,Q1
NZ,Greninja,"Vontell, PONGUS",151,13,Q1
NZ,Ike,"Hori, AbysmalAngel, RhiOni, Ichigo, Orca, MortaL, DKang, Kimchiii",710,27,Q1
NZ,Incineroar,"Aluf, Blaz, dingdongkid, SpaceApe, Green_Tea",398,11,Q1
NZ,Inkling,"HikerNob, Fank009, GammaFox, Crunkle, ramble, Sayora, Shlamp, Durameter",1329,50,Q1
NZ,Isabelle,"hazzz, TREE, Knarf97",75,4,Q1
NZ,Ken,"Plaz",0,1,Q1
NZ,King Dedede,"Dog IRL, alpacas",134,2,Q1
NZ,King K. Rool,"hazzz, LoneDrifter, Dog IRL, Spoo, iBexal",178,8,Q1
NZ,Kirby,"joe, KRB",218,7,Q1
NZ,Link,"Kiwicha, J2, Simikins, Lunchbillion",495,16,Q1
NZ,Little Mac,"D1NK",0,1,Q1
NZ,Lucina,"pap5er, Maruu, KFC, mizu, HikerNob, Jinxamus, GammaFox, Tangerine",2090,84,Q1
NZ,Mario,"Aluf, B2k",328,14,Q1
NZ,Marth,"cheese",36,1,Q1
NZ,Mega Man,"dingdongkid",664,18,Q1
NZ,Mewtwo,"Unladen",62,1,Q1
NZ,Mii Brawler,"alpacas",220,7,Q1
NZ,Mii Swordfighter,"Cusmo",212,5,Q1
NZ,Ness,"Phases, Swanji, SBOmega, 0cha, Durameter, jafanz, Knarf97",1126,36,Q1
NZ,Palutena,"Orca, Maruu, GammaFox, Cookbook, Knarf97, mizu, lagan",1088,30,Q1
NZ,Peach,"BlueVapour",65,3,Q1
NZ,Pichu,"Xochi, Bozzie, Red, Jermal, Wicca, Wontonz",1244,43,Q1
NZ,Pikachu,"iDeeKay, FloiFlob, iBexal, Kingo",301,20,Q1
NZ,Pikmin & Olimar,"Aluf",60,4,Q1
NZ,Piranha Plant,"Arrowskee, KFC, cheese, Ichigo, BoyNextDoor, Shonendo",1396,40,Q1
NZ,Pit,"MiyKam",751,25,Q1
NZ,Pokémon Trainer,"Durameter",77,2,Q1
NZ,Random,"GammaFox, Ichigo, pap5er, Axorr, Buggal0w",175,5,Q1
NZ,Richter,"Mal",67,1,Q1
NZ,Ridley,"Cusmo, Bozzie",121,3,Q1
NZ,ROB,"Beep",0,1,Q1
NZ,Robin,"Arrowskee",118,5,Q1
NZ,Rosalina & Luma,"AmCan",0,1,Q1
NZ,Roy,"Chex, Orca, Josto, Mook, Noisy Boy, iDeeKay, Alvaro, binger",1373,56,Q1
NZ,Samus,"CoastNZ, Slye, Snow",58,4,Q1
NZ,Shulk,"iDeeKay, Double A",41,5,Q1
NZ,Snake,"Aluf, dcs, SpeedyJ, PONGUS",545,16,Q1
NZ,Toon Link,"pap5er, Taka",207,9,Q1
NZ,Villager,"Blaz",141,2,Q1
NZ,Wario,"Aluf, Hori, BoyNextDoor, dcs",47,11,Q1
NZ,Wii Fit Trainer,"CubT",617,19,Q1
NZ,Wolf,"Maruu, 0zai, Crunkle, Noisy Boy, cheese, Orca, Plumbo",474,24,Q1
NZ,Yoshi,"Åsh, GGSammy, cheese, Wicca, DunedinSmashWinner",1367,42,Q1
NZ,Young Link,"Knee, cheese, HughManChu, captain_snack , Viny, AcidLoveboi",635,25,Q1
NZ,Zelda,"Akabird, Shonendo, Opal",330,9,Q1
NZ,Zero Suit Samus,"AmCan, dcs",0,2,Q1
VIC,Bayonetta,"w00tkins, Sir Banana",1043,45,Q1
VIC,Bowser,"Booper, Jazzy, TheWalshinator, Hanime, DD, Kaz, algebra, muffins, Donkey Konk, YousomoKazefu",2222,109,Q1
VIC,Bowser Jr.,"DD, Duon, Googers, Bijou",754,41,Q1
VIC,Captain Falcon,"Hazzacka, Homeslice, Yellow, Simple, Xettman, Nev",957,45,Q1
VIC,Chrom,"Rren, Naga, Amaterasu, Simple, Snitto, Umbra, Pat Sanders, Saber, Eternal, DD_, Murkiri, Duon, Hamfish, Orphen, Supercat Meow, KhoiFish",1990,83,Q1
VIC,Cloud,"Aya, Jules, Fluffy, Arnie, Crazyworks, Nerdburger, Snoc, Saber, The Crynek, ponko, Jollus, Stoddy, Kevvlar",3299,134,Q1
VIC,Corrin,"Kimah, Splice, Corvid, JASP",165,14,Q1
VIC,Daisy,"Chris.py, Umtard, bebop, Mamba",180,9,Q1
VIC,Dark Pit,"RaZe, Virgil, KENSHIN, Neeson",2108,110,Q1
VIC,Dark Samus,"Microsoft J, Kevvlar, Dogivet, Comma, Noxus, Sir Banana, pk",510,26,Q1
VIC,Diddy Kong,"Piski, Spedonic, Falchion, Even Stephen",285,15,Q1
VIC,Donkey Kong,"Haris, cuminpant, Sodaman, Sei, B-2, MarchOfHell, DD, Becchino, Extra, Dr Omega, Donkey Konk",1339,70,Q1
VIC,Dr. Mario,"Shen, Nicks",338,13,Q1
VIC,Duck Hunt Duo,"RedoxKing, 45°!",0,2,Q1
VIC,Falco,"Jayd, Tim, Corvid, Earl, CMoon, Konk, Nothing",2361,113,Q1
VIC,Fox,"SKG, Murkiri, Catburger, SebPro101, Chin, Jdizzle, pk, Alfonzo, Duon, Nothing, Even Stephen",1966,86,Q1
VIC,Ganondorf,"Simple, Horde, Daddy Ganny, Jazzy, MGK, SKG, Kaze, Spedonic, TukkaBag, Snitto, Lewbags, Skeletom, Chaos, Jollus, Yellow",2700,100,Q1
VIC,Greninja,"Skitter, Dr Omega, RaZe, JASP, Prism, Arc, No Skills, Ergon, VeloCitY, Naga, B-2, Corvid",1782,98,Q1
VIC,Ice Climbers,"VineGreen, Jash, Gary",186,11,Q1
VIC,Ike,"Arnie, Insie, Jules, Dragunov, Duon, Radio#1117, Becchino, MrJibs, Kronk, DD, Horde, pk, Googers, Gary",3990,206,Q1
VIC,Incineroar,"Supernova, Dr Omega, Corvid, Thomas, Insie, Umtard, B-2, Spedonic, WilliWonka9306, Bussy, Extra, Booper, 45°!, Fudge",133,20,Q1
VIC,Inkling,"SebPro101, Googers, Sodaman, ABXY, Hunta, Flow, B-2, Sim, Jaypam, Duon, Foz, Nicks, JASP, Villyness, Skitter",4879,218,Q1
VIC,Isabelle,"RedoxKing, VineGreen, P9, Villyness",308,17,Q1
VIC,Jigglypuff,"Will Smith, FireFly, Dr Omega, P9",16,6,Q1
VIC,Ken,"Umtard",79,3,Q1
VIC,King Dedede,"cag, Amph, Aya, Ledge, Legato, DD",819,37,Q1
VIC,King K. Rool,"DD, Booper, Foz, Danklin, Horde, Ushi, Chaos, Bijou, Gary",331,36,Q1
VIC,Kirby,"Splice",448,13,Q1
VIC,Link,"Xettman, Green, antzo, Yutsmeff, Nova, Jdizzle, Ignis, Tibs, Extra",1150,54,Q1
VIC,Little Mac,"OnePhoAll, DD, 2Simple, FreddyFishFingers, Simple, Rap Breon, Zhalfrin, Luke, Snitto, Amph",687,41,Q1
VIC,Lucario,"Toffee, Deez, Jash",366,20,Q1
VIC,Lucas,"Jamwa, longboy, dollarydoos, Ushi, St. Avalon, Fortune",1874,90,Q1
VIC,Lucina,"El, RaZe, Saber, Bussy, Ledge, Catburger, Dragunov, Corvid, Luc, Lizam, Prism, SebPro101, Snowii, Jazzy, Ignis, Microsoft J, Tomie, P9, Googers, Fidel, Malx, Jollus",3521,175,Q1
VIC,Luigi,"DD",0,6,Q1
VIC,Mario,"Liam, Duon, Ignis, Mast",97,4,Q1
VIC,Marth,"Becchino, Fidel, Jash, KENSHIN",246,11,Q1
VIC,Mega Man,"TheListerMr",163,5,Q1
VIC,Metaknight,"",0,0,Q1
VIC,Mewtwo,"Hazzacka, Ultra Instinct, Revax, Jazzy, Extra, Corvid, Jules",433,35,Q1
VIC,Mii Brawler,"Jash",0,1,Q1
VIC,Mii Gunner,"Revax, Corvid",535,16,Q1
VIC,Mii Swordfighter,"Danklin, Dyna_Hole, DD, Corvid, Gary",1783,83,Q1
VIC,Mr. Game and Watch,"Extra, Greenhood, DD",534,41,Q1
VIC,Ness,"Jamwa, JASP, Biggles, Jman, bjay, Tempest, Hannibal?, Jmez",801,34,Q1
VIC,Pac-Man,"VineGreen, Ignis, DD, Yellow",2570,109,Q1
VIC,Palutena,"Ignis, Princess, Bussy, Jazzy, Sodaman, JEANS, St. Avalon, Yehya, Malx, w00tkins, Vintendo",4726,242,Q1
VIC,Peach,"Catburger, bebop, Shenny, dollarydoos, Hazzacka, Supercat Meow",1460,73,Q1
VIC,Pichu,"Havok, KmS, Green, Falchion, Arnie, Dampé, Nev, Chrispy, ponko, Moxie, Googers",3655,154,Q1
VIC,Pikachu,"Orphen, Alpal, Piski, Hanime, selebu, Block, Ktan, Prism",1141,51,Q1
VIC,Pikmin & Olimar,"Corvid, DD, Bubby",793,41,Q1
VIC,Piranha Plant,"Jazzy, DD_, Extra, Snitto, DD, SebPro101",329,17,Q1
VIC,Pit,"RaZe, Revax, Dogivet, Tempest, Dekartea",608,25,Q1
VIC,Pokémon Trainer,"Corvid, Dr Omega, Pudge, Ergon, SebPro101, UBOA, haiku, Dampé, Googers, 45°!, AzuraSarah, Sim, VeloCitY, Jamwa, Neeson, SKG, Sam",3569,184,Q1
VIC,Random,"Ignis, SebPro101, DD, B-2, Bussy",285,13,Q1
VIC,Richter,"Corvid, UBOA, Mar, Jules, Will Smith, Eagle, P8, Duon, 45°!",506,26,Q1
VIC,Ridley,"Booper, FireFly, Googers, Corvid, Dese, Tomo009, Dyna_Hole, Snitto, Novo, Banjo String",3281,147,Q1
VIC,ROB,"Robit, SebPro101, Danza, MarchOfHell, arch, Extra, Becchino, Banjo String",3754,172,Q1
VIC,Robin,"Skitter, Prism, Crazyworks",1171,47,Q1
VIC,Rosalina & Luma,"Techless, NinStarRose",0,3,Q1
VIC,Roy,"Duon, Mockles, Amaterasu, Arnie, Mast, OldMate, Jake, Pat Sanders, Murkiri, Microsoft J, Sodaman, JASP, Guyanide",3365,140,Q1
VIC,Ryu,"Pat Sanders, Revax",213,7,Q1
VIC,Samus,"Dogivet, Dom, Microsoft J, TukkaBag, Comma, Kevvlar",644,27,Q1
VIC,Sheik,"Liam, Green",0,2,Q1
VIC,Shulk,"Conan, Supernova, Toffee, Speedster, Seer, Mikey, Neeson",1076,56,Q1
VIC,Simon,"JEANS, P8, Googers",156,9,Q1
VIC,Snake,"Tomie, Duon, Sandman, BigChilli, Jash, Sato, DD, Timic83, Bussy, John, Raid, uwu, BIGBOSS, Mar, Hazzacka, KhoiFish",13950,642,Q1
VIC,Sonic,"NinStarRose",0,1,Q1
VIC,Terry,"",0,0,Q1
VIC,Toon Link,"DD, Becchino",92,10,Q1
VIC,Villager,"P9",1996,94,Q1
VIC,Wario,"DD, Extra, Fortune, Dampé, Sodaman, Nicks, Vintendo",4847,224,Q1
VIC,Wii Fit Trainer,"Sir Banana, Tekk",675,35,Q1
VIC,Wolf,"John, Krasic, Salad, Pudge, Mar, Saber, Extra, Fortune, Aya, Mast, GrannyG, Becchino, Pat Sanders, Fletchaa, SebPro101, Spaz, Googers, Ledge, Amaterasu, pk, Baz, KmS, 45°!, Catburger, Lewbags, Murkiri, Aatu, Donkey Konk, Corvid, Dylba",6859,348,Q1
VIC,Yoshi,"P8, Jazzy, Dylba, dunkMATTic, Jei, DD, Becchino, shockwave, Silver, Slimboy17, JASP, Sweens, Fingerless, Skip, Naga",3545,164,Q1
VIC,Young Link,"Jdizzle, Becchino, CG90, Shenny, P9, Dampé, Duon, Snitto, Mar",3258,139,Q1
VIC,Zelda,"Falchion, Darkness, humanerror, dunccy, Jash",2232,108,Q1
VIC,Zero Suit Samus,"Princess, Little Mark, Pat Cash, Husky, Mistletoe",1540,71,Q1
TAS,Bowser,"",0,0,Q1
TAS,Donkey Kong,"Varous",62,3,Q1
TAS,Fox,"Swebe",0,1,Q1
TAS,Ganondorf,"",0,0,Q1
TAS,Inkling,"",0,0,Q1
TAS,Luigi,"Luma",226,6,Q1
TAS,Mega Man,"",0,0,Q1
TAS,Mr. Game and Watch,"",0,0,Q1
TAS,Ness,"",0,0,Q1
TAS,Palutena,"Luma, Swebe",681,15,Q1
TAS,Pichu,"Chins",0,1,Q1
TAS,Pikachu,"",0,0,Q1
TAS,Pikmin & Olimar,"Breadstick",0,1,Q1
TAS,Pit,"",0,0,Q1
TAS,Pokémon Trainer,"Luma",553,13,Q1
TAS,Ridley,"",0,0,Q1
TAS,ROB,"",0,0,Q1
TAS,Roy,"",0,0,Q1
TAS,Snake,"",0,0,Q1
TAS,Wario,"",0,0,Q1
TAS,Wolf,"",0,0,Q1
INT,Chrom,"",0,0,Q1
INT,Cloud,"",0,0,Q1
INT,Dark Pit,"",0,0,Q1
INT,Ganondorf,"",0,0,Q1
INT,Ike,"",0,0,Q1
INT,Lucina,"",0,0,Q1
INT,Mii Gunner,"",0,0,Q1
INT,Ness,"",0,0,Q1
INT,Palutena,"",0,0,Q1
INT,Peach,"Tommella",0,18,Q1
INT,Snake,"",0,0,Q1
INT,Young Link,"",0,0,Q1
INT,Zero Suit Samus,"",0,0,Q1
QLD,Bayonetta,"Mx, Cajeck, Recon, Linoone",335,9,Q2
QLD,Bowser,"Ben Gold, Jett, Atare, Mint2, Stilts, Flamboyanthamster, Mittens, Toketchan, Grumbley",2721,113,Q2
QLD,Bowser Jr.,"Aurion, Bip, CLEH, McJobo, Zunjo, BattleDolphin",372,25,Q2
QLD,Captain Falcon,"Khanage, conso, Iroh, Mint2, Cal, Flex, Toketchan, Cajeck, Vye, McJobo, Cava, Sawnp, noobar, Zeus",1215,67,Q2
QLD,Chrom,"FC, MP, Trunkle?!?, Danzah, Breezy, Omta, SiqNiq",1242,54,Q2
QLD,Cloud,"CroW, Cajeck, Nitzayra, McJobo, SpaZzy",162,9,Q2
QLD,Corrin,"Nitzayra, Saemon, Aurion, Scrail",808,52,Q2
QLD,Daisy,"Aurion",135,8,Q2
QLD,Dark Pit,"FC",1018,65,Q2
QLD,Dark Samus,"Python, Kwaksy, Doppelganger, Modest, DFS, Aidento",967,40,Q2
QLD,Diddy Kong,"UMKO, Delve, ALP1NE, Cajeck, McJobo, schooner",101,12,Q2
QLD,Donkey Kong,"Churropon, noobar, Omta, Recon, Cajeck, Kaboose, TheJazzyman, conso, Tom, McJobo, Kwaksy, Wildermold, Toketchan, Zeus, Loki",1679,71,Q2
QLD,Dr. Mario,"Fiasco, DaddyMD",1324,70,Q2
QLD,Falco,"Blurry, Droop, Boost, McJobo, conso, Cajeck",985,58,Q2
QLD,Fox,"Spammage, InfamousL, Gravydice, Figaro, Bigfatelli, Tyran, LUSH, TheJazzyman, BattleDolphin, Spam, Fly",1885,110,Q2
QLD,Ganondorf,"Gooch, Brennn, Genghis Khant, DaddyMD, Khanage, Loki, Ascension, McJobo, KARLOS, schooner, MOTY_BaeGhouls, ASquirtle, Easy, Jyoshi, Arahpthos, Exist, Cajeck",523,29,Q2
QLD,Greninja,"Zyphenor, Sifo1, Aurion, sUWUpreme, Milis",323,23,Q2
QLD,Ice Climbers,"Spammage, Patchy",2608,110,Q2
QLD,Ike,"Jem, Ari, Genghis Khant, Harold, FC",2741,147,Q2
QLD,Incineroar,"Gravydice, Kaboose, sat, BattleDolphin, Level100Mudkip, Red, Hu Januce, Fly, Vasi",1737,80,Q2
QLD,Inkling,"Seymour Butts, DFS, Linoone, Negima, Toketchan, Wildermold, Delve, Bigfatelli, Crabs, Djurwny, Jyoshi, K, CarrotAxe",1728,88,Q2
QLD,Isabelle,"Joser, Diddle, McJobo",613,19,Q2
QLD,Jigglypuff,"BattleDolphin, TheJazzyman, XDDD, Bigfatelli",2626,130,Q2
QLD,Joker,"Joser, SpaZzy, DimiChrys, Churropon, SadHour, Vye, TheJazzyman, Revlis, Lomar, Toketchan, Flamboyanthamster, Wildermold, sUWUpreme, Lt, conso, Zyphenor, FC, Negima, Umbrella, Nights",8177,379,Q2
QLD,Ken,"Cap, Shadrew, WeedLan, Spammage",2476,130,Q2
QLD,King Dedede,"Murke, Joser, Milis, Zunjo, Exist, XDDD, McJobo, Crawfish, noobar",6306,270,Q2
QLD,King K. Rool,"Ben Gold, Prince, Jett, Michi, BattleDolphin, Danzah, Recon, JANGLIO!, Mint2",2440,141,Q2
QLD,Kirby,"KaiDASH, asa",3430,150,Q2
QLD,Link,"Mx, Supa, Thompsinus, Aidento, Lt, Narcissus, Yo-Yo, Pancake, SpaZzy, ArcaneCloud",976,53,Q2
QLD,Little Mac,"Crozzy, Skitz, squidfist, McJobo, Vasi, CarrotAxe, ArcaneCloud",322,16,Q2
QLD,Lucario,"Zyphenor, Aurion, schooner, SiqNiq, Groudon",1503,80,Q2
QLD,Lucas,"Mabi, Nicc, Jay Gee",1046,61,Q2
QLD,Lucina,"FC, Joz., Churropon, SadHour, Jett, Cupu, Wildermold, Umbrella, Recon, Himbo, Ben Gold, BattleDolphin, Scrail, InfamousL",3063,154,Q2
QLD,Luigi,"Jay Gee, InfamousL, McJobo, Omta, Raibok",567,28,Q2
QLD,Mario,"LUSH, DFS, Hill, CLEH, Cajeck, FabulousDork, Cava, Raibok, 4Lamarck, Pipelin12",572,20,Q2
QLD,Marth,"conso, Blizzy, TheJazzyman, Harold, McJobo",374,19,Q2
QLD,Mega Man,"Shitashi, Slash, Xondrell",2326,160,Q2
QLD,Metaknight,"Flex, Pinkie, Milis, McJobo",1705,104,Q2
QLD,Mewtwo,"Patchy, Mint2, Joz., Cajeck, McJobo, KARLOS",992,65,Q2
QLD,Mii Brawler,"KaiDASH, Skullkid, Vye, Spam",674,42,Q2
QLD,Mii Gunner,"UMKO, Aurion, Serein, Spam",170,7,Q2
QLD,Mii Swordfighter,"BattleDolphin, Negima",653,28,Q2
QLD,Mr. Game and Watch,"Bip, Aidento, Toketchan, Mittens, Gravydice, McJobo",332,30,Q2
QLD,Ness,"Blaze, Jay Gee, BattleDolphin, Delve, Kwaksy, DimiChrys, TheJazzyman, K, Hill, ALP1NE, Kaboose, Swate, Money_Doller, FreeXP, C_Flame, Pivit",5148,224,Q2
QLD,Pac-Man,"Cap, Blizzy, Xondrell, Timtam, Bigfatelli",626,37,Q2
QLD,Palutena,"Trunkle?!?, Cajeck, Doppelganger, Parralize, Antec, Crimson, Spam, JuicyPenguin, Gav, Stilts",2127,108,Q2
QLD,Peach,"Linoone, Nicc, Bigfatelli, Jaice, Aaron",397,24,Q2
QLD,Pichu,"Nicc, keenanmod, Kwaksy, Recon, Kaboose, Gravitas, RoZ, Antec, Negima, Blaze, Gav, DFS",2438,114,Q2
QLD,Pikachu,"BoingBoing, Thompsinus, SoMa, DFS, Toketchan, Raibok, InfamousL, Mastodon",1859,117,Q2
QLD,Pikmin & Olimar,"ZipperTheRipper, Boost, Himbo, Jaice",577,28,Q2
QLD,Piranha Plant,"Zunjo, Prince, PurplePant73, McJobo",247,20,Q2
QLD,Pit,"Yuki, Code_E",0,2,Q2
QLD,Pokémon Trainer,"Verse, Murke, BoingBoing, schooner, Slayden, braydoz, GBread, Limit",2649,131,Q2
QLD,Random,"Cajeck, Vye, SiqNiq, BattleDolphin",206,10,Q2
QLD,Richter,"",0,0,Q2
QLD,Ridley,"Jakalanche, ClassicJono, MetaBhreat, Wildermold, Ascension, Wertz",2461,137,Q2
QLD,ROB,"Weeb, Swate, schooner, Saint, JANGLIO!, Mastodon",2585,137,Q2
QLD,Robin,"Aurion, Cajeck, HeaL, McJobo",120,7,Q2
QLD,Rosalina & Luma,"Doppelganger, Nights, Jaice",50,3,Q2
QLD,Roy,"Recon, Milis, SiqNiq, Churropon, LUSH, Kaboose, Fiasco, McJobo, KARLOS, Cava, Crimson, Gravydice, FC, Parralize",3150,145,Q2
QLD,Samus,"Python, DFS, McJobo, Yoyo, Aidento",825,35,Q2
QLD,Sheik,"LUSH, Thompsinus, Cajeck, Fly, Zyphenor, Raibok",449,31,Q2
QLD,Shulk,"NQuad1Zero, Churropon, ZipperTheRipper, Wildermold",389,19,Q2
QLD,Simon,"Mint2",53,2,Q2
QLD,Snake,"Loki, Weeb, SadHour, Michi, Recon, Serein, McJobo, PapaCheese, Fly, Moo",1441,77,Q2
QLD,Sonic,"Bellboi, SpaZzy, FreeLyn, Churropon",495,27,Q2
QLD,Terry,"Negima",1563,68,Q2
QLD,Toon Link,"Umbrella, Vye",562,30,Q2
QLD,Villager,"Gravydice",0,1,Q2
QLD,Wario,"Omta, McJobo, Recon, Himbo, XDDD, Boost, Johzyn",1532,72,Q2
QLD,Wii Fit Trainer,"squidfist, Luminescent, Dags, Terrence, Jaice",3464,168,Q2
QLD,Wolf,"JANGLIO!, Gravydice, Aurion, Sifo1, LUSH, Crimson, Toketchan, InfamousL, Blurry, Recon, Code_E, Thompsinus, schooner, McJobo, Moo, Bigfatelli",2460,147,Q2
QLD,Yoshi,"Stilts, Arby, Xondrell, ZipperTheRipper, Yo-Yo, KaiDASH",2128,96,Q2
QLD,Young Link,"Umbrella, schooner, Nicc, Cal, BattleDolphin, Mustella, InfamousL, BoingBoing, Thr333",301,21,Q2
QLD,Zelda,"Fly, HeaL, Talie, Rababity, Umbrella, Bigfatelli, Jaice",1677,101,Q2
QLD,Zero Suit Samus,"Daddy., Jett, Danzah, Level100Mudkip, Jolt, Fly",146,13,Q2
NSW,Bayonetta,"Lain, Naomi Campbelltown, chizzL",232,7,Q2
NSW,Bowser,"Glace, AT LOWES, FumbleJr, Juan, Rocket, Patv, DoomDonuts, Kristoph, MegaloManiAsh",577,33,Q2
NSW,Bowser Jr.,"Spike, Nuke, FumbleJr, Lain, Cotton",2101,113,Q2
NSW,Captain Falcon,"Fez, JBird, Truth, Tru4, Speedy Geblin, Jackpot, Pierce, Scarpian",442,29,Q2
NSW,Chrom,"Nyantic, Johtothan, Addo, Vic, Scarpian, CyborgSanta",1113,60,Q2
NSW,Cloud,"EmanSaur, BahamutType0, Angoose, Invisi, UltimateScrappy",422,17,Q2
NSW,Corrin,"Vostok, Facts, Alexolotl, Cotton",113,11,Q2
NSW,Daisy,"",0,0,Q2
NSW,Dark Pit,"AT LOWES, Chris G, kmw, Ablice",307,13,Q2
NSW,Dark Samus,"Fruit, igNITR0, WhitePointer, Grizz",818,33,Q2
NSW,Diddy Kong,"Revman, Ryan, GumbleGore",400,12,Q2
NSW,Donkey Kong,"Ryan, Lunchy, maGs, Doctor A.Ness, Jim Cool, Delta, ForFunMaDude, Spike, Daddy, MegaloManiAsh",4620,210,Q2
NSW,Dr. Mario,"Fruit, Spike",95,4,Q2
NSW,Falco,"Radical man, Beet, Rog, Fruit, Scrandyy, BahamutType0, Spike, Sass, Wayward",1301,64,Q2
NSW,Fox,"AboRoza, Trojans, Sock, Fez, Doctor A.Ness, BJSchoey",606,33,Q2
NSW,Ganondorf,"Swiftrogue, Metal Force, Oliman, KizzaBam, Pretzel, Veness, Freelandor, Staunch, Daddy, Grizz, Valadus, Bananafish",762,59,Q2
NSW,Greninja,"FumbleJr, Mikkle, Sponge, Revman, Ulticow",92,10,Q2
NSW,Ice Climbers,"BJSchoey",30,2,Q2
NSW,Ike,"Truth, Metal Force, Atlas, Kovie, Lanatra",815,39,Q2
NSW,Incineroar,"MDerp, Rocket, Fruit, Dapto Dog, BJSchoey, Zoltan, Heckko, Framah",640,40,Q2
